"station","sample_time","air_temperature_c","air_pressure_m","sea_level_pressure_m"
"F3311",2020-05-22 10:00:00,22.22,9.98355149141155,10.3477538201119
"F3311",2020-05-22 10:30:00,23.33,9.98220546601042,10.3464077947107
"F3311",2020-05-22 11:00:00,24.44,9.97742095753912,10.3416232862394
"F3311",2020-05-22 11:30:00,24.44,9.97397329702304,10.3381756257234
"F3311",2020-05-22 12:00:00,25,9.9698526238064,10.3340549525067
"F3311",2020-05-22 12:30:00,25.56,9.97263542935162,10.3368377580519
"F3311",2020-05-22 13:00:00,24.44,9.97397329702304,10.3381756257234
"F3311",2020-05-22 13:30:00,24.44,9.97397329702304,10.3381756257234
"F3311",2020-05-22 14:00:00,22.78,9.97597398023291,10.3401763089332
"F3311",2020-05-22 14:30:00,22.78,9.97597499994912,10.3401773286494
"F3311",2020-05-22 15:00:00,22.22,9.97665413094696,10.3408564596473
"F3311",2020-05-22 15:30:00,22.22,9.97665413094696,10.3408564596473
"F3311",2020-05-22 16:00:00,23.33,9.97530810554583,10.3395104342462
"F3311",2020-05-22 16:30:00,24.44,9.97052461679075,10.3347269454911
"F3311",2020-05-22 17:00:00,23.89,9.96773569294826,10.3319380216486
"F3311",2020-05-22 17:30:00,22.22,9.97320545071467,10.337407779415
"F3311",2020-05-22 18:00:00,20.56,9.9752346859785,10.3394370146788
"F3311",2020-05-22 18:30:00,21.11,9.971109933897,10.3353122625973
"F3311",2020-05-22 19:00:00,20.56,9.97178498602999,10.3359873147303
"F3311",2020-05-22 19:30:00,20,9.96902563395768,10.333227962658
"F3311",2020-05-22 20:00:00,17.78,9.97179008461106,10.3359924133114
"F3311",2020-05-22 20:30:00,17.78,9.96833834523013,10.3325406739304
"F3311",2020-05-22 21:00:00,17.22,9.96558715088752,10.3297894795878
"F3311",2020-05-22 21:30:00,16.67,9.96628667620962,10.3304890049099
"F3311",2020-05-22 22:00:00,15.56,9.97114664368067,10.335348972381
"F3311",2020-05-22 22:30:00,15,9.97530810554583,10.3395104342462
"F3311",2020-05-22 23:00:00,13.89,9.97673366881158,10.3409359975119
"F3311",2020-05-22 23:30:00,13.33,9.9774505293093,10.3416528580096
"F3311",2020-05-23 00:00:00,12.22,9.98234720656402,10.3465495352643
"F3311",2020-05-23 00:30:00,11.67,9.98307120507523,10.3472735337755
"F3311",2020-05-23 01:00:00,11.11,9.98380030216751,10.3480026308678
"F3311",2020-05-23 01:30:00,10.56,9.98453143869222,10.3487337673925
"F3311",2020-05-23 02:00:00,10,9.98526665408177,10.3494689827821
"F3311",2020-05-23 02:30:00,9.44,9.98600492861997,10.3502072573203
"F3311",2020-05-23 03:00:00,9.44,9.98255114980662,10.3467534785069
"F3311",2020-05-23 03:30:00,9.44,9.98255114980662,10.3467534785069
"F3311",2020-05-23 04:00:00,8.89,9.99020004112016,10.3544023698205
"F3311",2020-05-23 04:30:00,8.33,9.99094443395564,10.355146762656
"F3311",2020-05-23 05:00:00,8.33,9.99094341423942,10.3551457429397
"F3311",2020-05-23 05:30:00,8.89,9.98674320315817,10.3509455318585
"F3311",2020-05-23 06:00:00,10,9.98526461464935,10.3494669433497
"F3311",2020-05-23 06:30:00,10,9.98526461464935,10.3494669433497
"F3311",2020-05-23 07:00:00,10,9.98526461464935,10.3494669433497
"F3311",2020-05-23 07:30:00,11.11,9.98034346420552,10.3445457929058
"F3311",2020-05-23 08:00:00,13.89,9.98017928989523,10.3443816185955
"F3311",2020-05-23 08:30:00,17.78,9.97868642535943,10.3428887540597
"F3311",2020-05-23 09:00:00,18.33,9.9779930183346,10.3421953470349
"F3311",2020-05-23 09:30:00,17.22,9.98283972949489,10.3470420581952
"F3311",2020-05-23 10:00:00,18.89,9.97729961130978,10.3415019400101
"F3311",2020-05-23 10:30:00,20.56,9.97868744507564,10.342889773776
"F3311",2020-05-23 11:00:00,21.11,9.97455453526444,10.3387568639648
"F3311",2020-05-23 11:30:00,22.78,9.9690745803359,10.3332769090362
"F3311",2020-05-23 12:00:00,22.78,9.96907560005211,10.3332779287524
"F3311",2020-05-23 12:30:00,22.78,9.96562691981982,10.3298292485201
"F3311",2020-05-23 13:00:00,22.22,9.96630197195281,10.3305043006531
"F3311",2020-05-23 13:30:00,22.22,9.96630197195281,10.3305043006531
"F3311",2020-05-23 14:00:00,21.11,9.96420747485135,10.3284098035517
"F3311",2020-05-23 14:30:00,20.56,9.96143690590069,10.325639234601
"F3311",2020-05-23 15:00:00,20,9.9586714355311,10.3228737642314
"F3311",2020-05-23 15:30:00,20.56,9.95798720595219,10.3221895346525
"F3311",2020-05-23 16:00:00,20.56,9.95453750600369,10.318739834704
"F3311",2020-05-23 16:30:00,20.56,9.9545385257199,10.3187408544202
"F3311",2020-05-23 17:00:00,20,9.95177203563409,10.3159743643344
"F3311",2020-05-23 17:30:00,18.33,9.95383798068158,10.3180403093819
"F3311",2020-05-23 18:00:00,18.89,9.95314559337297,10.3173479220733
"F3311",2020-05-23 18:30:00,18.89,9.94969589342447,10.3138982221248
"F3311",2020-05-23 19:00:00,17.78,9.94762994837697,10.3118322770773
"F3311",2020-05-23 19:30:00,18.33,9.94693654135215,10.3111388700525
"KCMX",2020-05-06 20:53:00,5,9.97181016680419,10.3602065945047
"KCMX",2020-05-06 21:53:00,3.9,9.9734294761504,10.361825903851
"KCMX",2020-05-06 22:53:00,3.9,9.9734294761504,10.361825903851
"KCMX",2020-05-06 23:53:00,2.8,9.97160520384538,10.3600016315459
"KCMX",2020-05-07 00:53:00,2.8,9.9750640812398,10.3634605089404
"KCMX",2020-05-07 01:53:00,0,9.97582173038604,10.3642181580866
"KCMX",2020-05-07 02:53:00,1.1,9.97415449437782,10.3625509220784
"KCMX",2020-05-07 03:53:00,1.7,9.96979520756734,10.3581916352679
"KCMX",2020-05-07 04:53:00,1.7,9.97670990320755,10.3651063309081
"KCMX",2020-05-07 05:53:00,1.1,9.98107122945046,10.369467657151
"KCMX",2020-05-07 06:53:00,0.6,9.98528877570733,10.3736852034079
"KCMX",2020-05-07 07:53:00,1.1,9.99144786163372,10.3798442893343
"KCMX",2020-05-07 08:53:00,1.1,9.99836765585499,10.3867640835555
"KCMX",2020-05-07 09:53:00,1.7,9.99746418729029,10.3858606149908
"KCMX",2020-05-07 10:53:00,2.2,9.9932537790469,10.3816502067475
"KCMX",2020-05-07 11:53:00,2.8,9.98889755138506,10.3772939790856
"KCMX",2020-05-07 12:53:00,2.2,9.9932537790469,10.3816502067475
"KCMX",2020-05-07 13:53:00,3.3,9.98815213883337,10.3765485665339
"KCMX",2020-05-07 14:53:00,4.4,9.97960997611726,10.3680064038178
"KCMX",2020-05-07 15:53:00,5.6,9.97439106853924,10.3627874962398
"KCMX",2020-05-07 16:53:00,5.6,9.97093423057724,10.3593306582778
"KCMX",2020-05-07 17:53:00,4.4,9.96923640308263,10.3576328307832
"KCMX",2020-05-07 18:53:00,2.2,9.97941826946922,10.3678146971698
"KCMX",2020-05-07 19:53:00,0.6,9.98874663338554,10.3771430610861
"KCMX",2020-05-07 20:53:00,0,9.99311815679058,10.3815145844911
"KCMX",2020-05-07 21:40:00,-1,10.0015675253313,10.3899639530319
"KCMX",2020-05-07 21:53:00,-1.1,10.0017215024795,10.39011793018
"KCMX",2020-05-07 22:02:00,-1.1,10.0051813995901,10.3935778272907
"KCMX",2020-05-07 22:15:00,-2,10.0065712727884,10.394967700489
"KCMX",2020-05-07 22:29:00,-2.2,10.0068812665171,10.3952776942177
"KCMX",2020-05-07 22:53:00,-1.7,10.0061073019115,10.394503729612
"KCMX",2020-05-07 23:53:00,-1.7,10.0061083216277,10.3945047493283
"KCMX",2020-05-08 00:53:00,-1.7,10.0095682187383,10.3979646464389
"KCMX",2020-05-08 01:53:00,-1.7,10.013028115849,10.4014245435495
"KCMX",2020-05-08 02:53:00,-3.3,10.0189771402355,10.407373567936
"KCMX",2020-05-08 03:02:00,-3.3,10.0155152036924,10.403911631393
"KCMX",2020-05-08 03:13:00,-3.3,10.0189761205193,10.4073725482198
"KCMX",2020-05-08 03:53:00,-3.3,10.0189781599517,10.4073745876523
"KCMX",2020-05-08 04:09:00,-3.3,10.0189771402355,10.407373567936
"KCMX",2020-05-08 04:13:00,-3.3,10.0189771402355,10.407373567936
"KCMX",2020-05-08 04:35:00,-3,10.0185090904937,10.4069055181943
"KCMX",2020-05-08 04:53:00,-3.3,10.0224400964948,10.4108365241953
"KCMX",2020-05-08 05:53:00,-3.3,10.0259010133216,10.4142974410222
"KCMX",2020-05-08 06:16:00,-4.4,10.0310913688457,10.4194877965462
"KCMX",2020-05-08 06:41:00,-4.4,10.0310913688457,10.4194877965462
"KCMX",2020-05-08 06:53:00,-4.4,10.0345522856725,10.4229487133731
"KCMX",2020-05-08 07:01:00,-5,10.035502661183,10.4238990888836
"KCMX",2020-05-08 07:19:00,-5,10.035502661183,10.4238990888836
"KCMX",2020-05-08 07:32:00,-5.6,10.0399210915338,10.4283175192344
"KCMX",2020-05-08 07:49:00,-5,10.0389656174423,10.4273620451428
"KCMX",2020-05-08 07:51:00,-5,10.0389656174423,10.4273620451428
"KCMX",2020-05-08 07:53:00,-5,10.0389666371585,10.427363064859
"KCMX",2020-05-08 07:57:00,-5,10.0389666371585,10.427363064859
"KCMX",2020-05-08 08:14:00,-4.4,10.0414771784748,10.4298736061754
"KCMX",2020-05-08 08:53:00,-4.4,10.0449380953017,10.4333345230022
"KCMX",2020-05-08 09:43:00,-4.4,10.0449380953017,10.4333345230022
"KCMX",2020-05-08 09:50:00,-4,10.0443058712496,10.4327022989502
"KCMX",2020-05-08 09:53:00,-4.4,10.0449380953017,10.4333345230022
"KCMX",2020-05-08 10:00:00,-4,10.0443068909659,10.4327033186664
"KCMX",2020-05-08 10:53:00,-3.3,10.0432066171721,10.4316030448726
"KCMX",2020-05-08 11:53:00,-3.3,10.0432066171721,10.4316030448726
"KCMX",2020-05-08 12:53:00,-2.2,10.041487375637,10.4298838033375
"KCMX",2020-05-08 13:53:00,-2.2,10.0414863559208,10.4298827836213
"KCMX",2020-05-08 14:53:00,-0.6,10.0355516075612,10.4239480352618
"KCMX",2020-05-08 15:53:00,0.6,10.0302582606997,10.4186546884002
"KCMX",2020-05-08 16:53:00,0.6,10.0267973438728,10.4151937715734
"KCMX",2020-05-08 17:53:00,0.6,10.0233394861946,10.4117359138952
"KCMX",2020-05-08 18:53:00,1.1,10.0191209202215,10.4075173479221
"KCMX",2020-05-08 19:53:00,0.6,10.0164207116895,10.4048171393901
"KCMX",2020-05-08 20:53:00,-0.6,10.0182541614405,10.406650589141
"KCMX",2020-05-08 21:53:00,-0.6,10.0147942643298,10.4031906920304
"KCMX",2020-05-08 22:53:00,-1.1,10.0121022135276,10.4004986412281
"KCMX",2020-05-08 23:53:00,-1.1,10.008642316417,10.3970387441175
"KCMX",2020-05-09 00:53:00,0,10.0000379510118,10.3884343787124
"KCMX",2020-05-09 01:53:00,-1.1,10.0017215024795,10.39011793018
"KCMX",2020-05-09 02:53:00,-0.6,9.99749375906046,10.385890186761
"KCMX",2020-05-09 03:53:00,-1.7,9.99918444854158,10.3875808762421
"KCMX",2020-05-09 04:53:00,-2.8,10.0043513505927,10.3927477782933
"KCMX",2020-05-09 05:53:00,-2.2,10.0034193299741,10.3918157576746
"KCMX",2020-05-09 06:53:00,-4.4,10.0068598524767,10.3952562801772
"KCMX",2020-05-09 07:53:00,-0.6,10.0044135532817,10.3928099809823
"KCMX",2020-05-09 08:53:00,1.7,10.0009200055361,10.3893164332366
"KCMX",2020-05-09 09:53:00,2.8,9.99927112441968,10.3876675521202
"KCMX",2020-05-09 10:53:00,3.3,9.99506785418979,10.3834642818904
"KCMX",2020-05-09 11:53:00,3.9,9.99417662221965,10.3825730499202
"KCMX",2020-05-09 12:53:00,5,9.99255323400859,10.3809496617091
"KCMX",2020-05-09 13:53:00,5,9.9925542537248,10.3809506814254
"KCMX",2020-05-09 14:53:00,6.7,9.9866144067842,10.3750108344848
"KCMX",2020-05-09 15:53:00,7.2,9.98243357031099,10.3708299980116
"KCMX",2020-05-09 16:53:00,7.8,9.97811405243282,10.3665104801334
"KCMX",2020-05-09 17:53:00,8.9,9.9730837923542,10.3614802200548
"KCMX",2020-05-09 18:53:00,7.8,9.97120241594125,10.3595988436418
"KCMX",2020-05-09 19:53:00,7.2,9.97206611557364,10.3604625432742
"KCMX",2020-05-09 20:53:00,5,9.97872690187682,10.3671233295774
"KCMX",2020-05-09 21:53:00,3.9,9.98380406890123,10.3722004966018
"KCMX",2020-05-09 22:53:00,0.6,9.99220347134753,10.3805998990481
"KCMX",2020-05-09 23:53:00,0.6,9.99566234874196,10.3840587764425
"KCMX",2020-05-10 00:53:00,0,10.0000348918632,10.3884313195638
"KCMX",2020-05-10 01:53:00,-0.6,10.0044125335655,10.3928089612661
"KCMX",2020-05-10 02:53:00,0,10.0000359115794,10.38843233928
"KCMX",2020-05-10 03:53:00,0.6,9.99912428528502,10.3875207129856
"KCMX",2020-05-10 04:46:00,0.6,10.0025831626794,10.39097959038
"KCMX",2020-05-10 04:53:00,1.1,10.0018255135332,10.3902219412338
"KCMX",2020-05-10 05:21:00,0.6,10.0025831626794,10.39097959038
"KCMX",2020-05-10 05:53:00,1.1,10.0018255135332,10.3902219412338
"KCMX",2020-05-10 06:53:00,0.6,10.0060420400739,10.3944384677744
"KCMX",2020-05-10 07:53:00,1.1,10.0052843909276,10.3936808186282
"KCMX",2020-05-10 08:53:00,1.1,10.0087422486058,10.3971386763064
"KCMX",2020-05-10 09:53:00,1.7,10.0112935785707,10.3996900062713
"KCMX",2020-05-10 10:37:00,1.7,10.0112935785707,10.3996900062713
"KCMX",2020-05-10 10:53:00,1.7,10.0112935785707,10.3996900062713
"KCMX",2020-05-10 11:53:00,1.1,10.0191188807891,10.4075153084896
"KCMX",2020-05-10 12:53:00,2.8,10.0165583733783,10.4049548010789
"KCMX",2020-05-10 13:53:00,2.2,10.0209166404726,10.4093130681731
"KCMX",2020-05-10 14:14:00,1.7,10.021670210754,10.4100666384545
"KCMX",2020-05-10 14:53:00,2.2,10.0243744981508,10.4127709258513
"KCMX",2020-05-10 15:53:00,3.3,10.0227266367506,10.4111230644512
"KCMX",2020-05-10 16:53:00,2.8,10.0234740887347,10.4118705164353
"KCMX",2020-05-10 17:53:00,1.7,10.0285879655428,10.4169843932434
"KCMX",2020-05-10 18:53:00,0.6,10.0337130592292,10.4221094869298
"KCMX",2020-05-10 19:11:00,0.6,10.0337130592292,10.4221094869298
"KCMX",2020-05-10 19:16:00,0,10.0346287643885,10.423025192089
"KCMX",2020-05-10 19:22:00,0,10.0380876417829,10.4264840694835
"KCMX",2020-05-10 19:47:00,0,10.0380876417829,10.4264840694835
"KCMX",2020-05-10 19:53:00,0,10.0380876417829,10.4264840694835
"KCMX",2020-05-10 20:23:00,0,10.0380876417829,10.4264840694835
"KCMX",2020-05-10 20:32:00,0,10.0380876417829,10.4264840694835
"KCMX",2020-05-10 20:53:00,0,10.0380876417829,10.4264840694835
"KCMX",2020-05-10 21:06:00,0,10.0380876417829,10.4264840694835
"KCMX",2020-05-10 21:53:00,0,10.0380876417829,10.4264840694835
"KCMX",2020-05-10 22:53:00,0,10.0380876417829,10.4264840694835
"KCMX",2020-05-10 23:20:00,0,10.0380876417829,10.4264840694835
"KCMX",2020-05-10 23:53:00,-0.6,10.039007425807,10.4274038535076
"KCMX",2020-05-11 00:16:00,-0.6,10.039007425807,10.4274038535076
"KCMX",2020-05-11 00:53:00,-1.1,10.0432382283747,10.4316346560752
"KCMX",2020-05-11 01:53:00,-0.6,10.0424673229176,10.4308637506182
"KCMX",2020-05-11 02:53:00,0,10.041549578326,10.4299460060265
"KCMX",2020-05-11 03:53:00,-0.6,10.0424703820663,10.4308668097668
"KCMX",2020-05-11 04:53:00,-2.2,10.0484081895745,10.436804617275
"KCMX",2020-05-11 05:53:00,-2.8,10.052806225601,10.4412026533016
"KCMX",2020-05-11 06:53:00,-2.8,10.0562671424279,10.4446635701284
"KCMX",2020-05-11 07:53:00,-1.1,10.0570808759658,10.4454773036664
"KCMX",2020-05-11 08:53:00,-0.6,10.0597708873357,10.4481673150362
"KCMX",2020-05-11 09:53:00,0,10.0588490638791,10.4472454915797
"KCMX",2020-05-11 10:53:00,0.6,10.0579313192875,10.446327746988
"KCMX",2020-05-11 11:53:00,1.7,10.0527990875875,10.4411955152881
"KCMX",2020-05-11 12:53:00,1.7,10.0493412299093,10.4377376576099
"KCMX",2020-05-11 13:53:00,2.8,10.0442273531012,10.4326237808018
"KCMX",2020-05-11 14:53:00,3.3,10.0365611266121,10.4249575543126
"KCMX",2020-05-11 15:53:00,4.4,10.031466624412,10.4198630521126
"KCMX",2020-05-11 16:53:00,5.6,10.022785780291,10.4111822079915
"KCMX",2020-05-11 17:53:00,5.6,10.015872104367,10.4042685320675
"KCMX",2020-05-11 18:53:00,6.1,10.0082272919183,10.3966237196188
"KCMX",2020-05-11 19:53:00,5.6,10.002044752519,10.3904411802195
"KCMX",2020-05-11 20:53:00,4.4,10.0038098812836,10.3922063089842
"KCMX",2020-05-11 21:53:00,2.2,10.0070872491922,10.3954836768927
"KCMX",2020-05-11 22:53:00,3.3,10.0088992849026,10.3972957126032
"KCMX",2020-05-11 23:53:00,2.2,10.0105430674379,10.3989394951385
"KCMX",2020-05-12 00:53:00,0,10.0173343774164,10.4057308051169
"KCMX",2020-05-12 01:53:00,1.1,10.0191178610729,10.4075142887734
"KCMX",2020-05-12 02:53:00,0.6,10.0267963241566,10.4151927518572
"KCMX",2020-05-12 03:53:00,-0.6,10.0355516075612,10.4239480352618
"KCMX",2020-05-12 04:53:00,-1.7,10.0407083124503,10.4291047401508
"KCMX",2020-05-12 05:53:00,-2.2,10.0449462530314,10.433342680732
"KCMX",2020-05-12 06:53:00,-2.2,10.0518680866851,10.4402645143856
"KCMX",2020-05-12 07:53:00,0,10.0553871273361,10.4437835550366
"KCMX",2020-05-12 08:53:00,1.7,10.0562589846982,10.4446554123987
"KCMX",2020-05-12 09:53:00,3.3,10.0538504150031,10.4422468427037
"KCMX",2020-05-12 10:53:00,4.4,10.0556675492946,10.4440639769952
"KCMX",2020-05-12 11:53:00,5,10.0547793764731,10.4431758041737
"KCMX",2020-05-12 12:53:00,6.1,10.0531590474107,10.4415554751113
"KCMX",2020-05-12 13:53:00,6.1,10.0531580276945,10.4415544553951
"KCMX",2020-05-12 14:53:00,7.2,10.0515519746591,10.4399484023596
"KCMX",2020-05-12 15:53:00,7.8,10.050680117297,10.4390765449975
"KCMX",2020-05-12 16:53:00,7.8,10.0472263384836,10.4356227661842
"KCMX",2020-05-12 17:53:00,8.3,10.0430465217266,10.4314429494272
"KCMX",2020-05-12 18:53:00,9.4,10.0414659615965,10.4298623892971
"KCMX",2020-05-12 19:53:00,7.2,10.0411835002055,10.4295799279061
"KCMX",2020-05-12 20:53:00,4.4,10.0452949959762,10.4336914236768
"KCMX",2020-05-12 21:53:00,1.7,10.0493402101931,10.4377366378937
"KCMX",2020-05-12 22:53:00,0.6,10.0544693827444,10.442865810445
"KCMX",2020-05-12 23:53:00,-2.8,10.0631879563654,10.4515843840659
"KCMX",2020-05-13 00:53:00,-1.7,10.0649326908058,10.4533291185063
"KCMX",2020-05-13 01:53:00,-0.6,10.0632287450139,10.4516251727144
"KCMX",2020-05-13 02:53:00,-1.1,10.0640006701871,10.4523970978877
"KCMX",2020-05-13 03:53:00,-1.1,10.0640006701871,10.4523970978877
"KCMX",2020-05-13 04:53:00,0.6,10.0648470346439,10.4532434623444
"KCMX",2020-05-13 05:53:00,0.6,10.0648470346439,10.4532434623444
"KCMX",2020-05-13 06:53:00,0.6,10.0648470346439,10.4532434623444
"KCMX",2020-05-13 07:53:00,1.7,10.0700893956948,10.4584858233953
"KCMX",2020-05-13 08:53:00,3.3,10.0676767471349,10.4560731748354
"KCMX",2020-05-13 09:53:00,5.6,10.0608028401432,10.4491992678438
"KCMX",2020-05-13 12:53:00,13.9,10.0282198479899,10.4166162756905
"KCMX",2020-05-13 13:53:00,11.7,10.0243826558805,10.412779083581
"KCMX",2020-05-13 14:53:00,11.7,10.0209288770671,10.4093253047677
"KCMX",2020-05-13 15:53:00,11.1,10.0148676838972,10.4032641115977
"KCMX",2020-05-13 16:53:00,10.6,10.0086637304574,10.397060158158
"KCMX",2020-05-13 17:53:00,11.1,10.0010495094951,10.3894459371957
"KCMX",2020-05-13 18:53:00,10.6,9.99829933486872,10.3866957625693
"KCMX",2020-05-13 19:53:00,11.1,9.99413991243598,10.3825363401365
"KCMX",2020-05-13 20:53:00,10,9.98878640231784,10.3771828300184
"KCMX",2020-05-13 21:53:00,11.1,9.98723439424169,10.3756308219423
"KCMX",2020-05-13 22:53:00,10,9.98533262350449,10.373729051205
"KCMX",2020-05-13 23:53:00,9.4,9.97927448948319,10.3676709171837
"KCMX",2020-05-14 00:53:00,8.3,9.97393525539203,10.3623316830926
"KCMX",2020-05-14 01:53:00,6.7,9.97623879431715,10.3646352220177
"KCMX",2020-05-14 02:53:00,5.6,9.98475036554688,10.3731467932474
"KCMX",2020-05-14 03:53:00,4.4,9.97268508331492,10.3610815110155
"KCMX",2020-05-14 04:53:00,3.9,9.95613712861072,10.3445335563113
"KCMX",2020-05-14 05:50:00,3,9.9540140794553,10.3424105071559
"KCMX",2020-05-14 05:53:00,3.3,9.95702530143222,10.3454217291328
"KCMX",2020-05-14 06:05:00,3,9.9540140794553,10.3424105071559
"KCMX",2020-05-14 06:53:00,2.8,9.94739408180064,10.3357905095012
"KCMX",2020-05-14 07:37:00,3.3,9.93627815536297,10.3246745830635
"KCMX",2020-05-14 07:44:00,3.3,9.93282029768476,10.3212167253853
"KCMX",2020-05-14 07:53:00,3.3,9.93282029768476,10.3212167253853
"KCMX",2020-05-14 08:53:00,3.9,9.92501946865548,10.313415896356
"KCMX",2020-05-14 09:53:00,3.9,9.92501844893927,10.3134148766398
"KCMX",2020-05-14 10:00:00,4,9.9248716098046,10.3132680375052
"KCMX",2020-05-14 10:07:00,4.4,9.92428425326593,10.3126806809665
"KCMX",2020-05-14 10:14:00,4.4,9.92428425326593,10.3126806809665
"KCMX",2020-05-14 10:22:00,4.4,9.92082741530393,10.3092238430045
"KCMX",2020-05-14 10:53:00,5,9.91649158196635,10.3048880096669
"KCMX",2020-05-14 11:03:00,5,9.91649158196635,10.3048880096669
"KCMX",2020-05-14 11:18:00,5.6,9.91216084720983,10.3005572749104
"KCMX",2020-05-14 11:45:00,6,9.90812583015508,10.2965222578556
"KCMX",2020-05-14 11:53:00,6.1,9.90798001073662,10.2963764384372
"KCMX",2020-05-14 12:29:00,7,9.90322507403551,10.2916215017361
"KCMX",2020-05-14 12:53:00,7.2,9.90293853377966,10.2913349614802
"KCMX",2020-05-14 13:53:00,9.4,9.89635014732761,10.2847465750282
"KCMX",2020-05-14 14:53:00,10.6,9.89120873818177,10.2796051658823
"KCMX",2020-05-14 15:53:00,11.7,9.89312886381081,10.2815252915114
"KCMX",2020-05-14 16:53:00,11.1,9.89396401138924,10.2823604390898
"KCMX",2020-05-14 17:53:00,12.2,9.8924364765022,10.2808329042028
"KCMX",2020-05-14 18:53:00,13.3,9.89437393730686,10.2827703650074
"KCMX",2020-05-14 19:53:00,13.3,9.89437495702307,10.2827713847236
"KCMX",2020-05-14 20:53:00,11.7,9.90003948058616,10.2884359082867
"KCMX",2020-05-14 21:19:00,11,9.89755851103999,10.2859549387405
"KCMX",2020-05-14 21:53:00,8.9,9.90051262890898,10.2889090566095
"KCMX",2020-05-14 22:53:00,7.8,9.90207891301212,10.2904753407127
"KCMX",2020-05-14 23:03:00,7.8,9.90207891301212,10.2904753407127
"KCMX",2020-05-14 23:10:00,7,9.90322507403551,10.2916215017361
"KCMX",2020-05-14 23:53:00,6.7,9.89674477750203,10.2851412052026
"KCMX",2020-05-15 00:01:00,6.7,9.89674477750203,10.2851412052026
"KCMX",2020-05-15 00:32:00,7.2,9.89602587757188,10.2844223052724
"KCMX",2020-05-15 00:53:00,6.1,9.89761051656685,10.2860069442674
"KCMX",2020-05-15 01:53:00,6.1,9.89069786035907,10.2790942880596
"KCMX",2020-05-15 02:36:00,6.7,9.88637630304847,10.274772730749
"KCMX",2020-05-15 02:51:00,7,9.88594496309038,10.2743413907909
"KCMX",2020-05-15 02:53:00,6.7,9.88637630304847,10.274772730749
"KCMX",2020-05-15 02:59:00,6.7,9.88983416072668,10.2782305884272
"KCMX",2020-05-15 03:18:00,7.2,9.88911526079653,10.2775116884971
"KCMX",2020-05-15 03:25:00,7.2,9.88911526079653,10.2775116884971
"KCMX",2020-05-15 03:53:00,6.7,9.88983314101047,10.278229568711
"KCMX",2020-05-15 04:53:00,6.7,9.88983314101047,10.278229568711
"KCMX",2020-05-15 05:45:00,7,9.88940180105238,10.2777982287529
"KCMX",2020-05-15 05:53:00,7.2,9.88911526079653,10.2775116884971
"KCMX",2020-05-15 06:01:00,7.2,9.88911526079653,10.2775116884971
"KCMX",2020-05-15 06:08:00,6.7,9.89328793954004,10.2816843672406
"KCMX",2020-05-15 06:53:00,6.7,9.89674375778582,10.2851401854864
"KCMX",2020-05-15 07:03:00,7.2,9.89948169581766,10.2878781235182
"KCMX",2020-05-15 07:17:00,8.3,9.89790929341725,10.2863057211178
"KCMX",2020-05-15 07:39:00,7.8,9.90207789329591,10.2904743209965
"KCMX",2020-05-15 07:53:00,7.2,9.90639333230923,10.2947897600098
"KCMX",2020-05-15 08:00:00,8,9.90524819100205,10.2936446187026
"KCMX",2020-05-15 08:27:00,6.1,9.91834848519018,10.3067449128907
"KCMX",2020-05-15 08:32:00,5.6,9.91907554285003,10.3074719705506
"KCMX",2020-05-15 08:38:00,5,9.91994943964456,10.3083458673451
"KCMX",2020-05-15 08:53:00,7.8,9.91590014656282,10.3042965742634
"KCMX",2020-05-15 08:57:00,7.8,9.91590014656282,10.3042965742634
"KCMX",2020-05-15 09:30:00,6,9.92886175934598,10.3172581870465
"KCMX",2020-05-15 09:38:00,6.1,9.93217379760574,10.3205702253063
"KCMX",2020-05-15 09:53:00,5,9.93723362945453,10.3256300571551
"KCMX",2020-05-15 10:03:00,4.4,9.94156946279212,10.3299658904927
"KCMX",2020-05-15 10:53:00,5.6,9.94672616768114,10.3351225953817
"KCMX",2020-05-15 11:01:00,7,9.93778223677712,10.3261786644777
"KCMX",2020-05-15 11:25:00,8,9.94325607340838,10.3316525011089
"KCMX",2020-05-15 11:30:00,7.8,9.94700047134243,10.335396899043
"KCMX",2020-05-15 11:53:00,7.8,9.95391006840157,10.3423064961021
"KCMX",2020-05-15 11:58:00,7.8,9.95391006840157,10.3423064961021
"KCMX",2020-05-15 12:08:00,7.2,9.95822958627975,10.3466260139803
"KCMX",2020-05-15 12:38:00,8,9.95362250842951,10.3420189361301
"KCMX",2020-05-15 12:50:00,6,9.96688187834687,10.3552783060474
"KCMX",2020-05-15 12:53:00,6.7,9.96586522128253,10.3542616489831
"KCMX",2020-05-15 13:01:00,6.7,9.96586522128253,10.3542616489831
"KCMX",2020-05-15 13:53:00,10,9.96459669431358,10.3529931220141
"KCMX",2020-05-15 14:53:00,10.6,9.97411166629688,10.3625080939974
"KCMX",2020-05-15 15:53:00,11.7,9.98292813267429,10.3713245603748
"KCMX",2020-05-15 16:53:00,13.3,9.98070005274893,10.3690964804495
"KCMX",2020-05-15 17:53:00,13.9,9.98332684171356,10.3717232694141
"KCMX",2020-05-15 18:53:00,14.4,9.98263955298601,10.3710359806866
"KCMX",2020-05-15 19:53:00,13.9,9.98678062052692,10.3751770482275
"KCMX",2020-05-15 20:53:00,11.7,9.99328946911436,10.3816858968149
"KCMX",2020-05-15 21:53:00,8.3,10.0050264027257,10.3934228304263
